CustomerCode,Recency,Frequency,Monetary,Recency_rank_norm,Frequency_rank_norm,Monetary_rank_norm,RFM_Score,Customer_segment
120-2594,12,61,67091.74,2.9672264355362947,2.601827676240209,2.4548001018589254,2.6746180712118095,Medium Value Customers
120-2612,6,227,349301.29,3.5387323943661975,3.941253263707572,4.260249554367201,3.913411737480323,High Value Customers
120-2615,2,113,158257.84,4.0885698808234014,3.2167101827676237,3.427552839317545,3.57761096763619,High Value Customers
120-2626,7,100,88988.02,3.3816359696641385,3.093994778067885,2.732365673542144,3.0693321404247222,High Value Customers
120-2633,32,15,136148.66,2.1411159263271937,1.3929503916449086,3.2671250318309144,2.2670637832676723,Medium Value Customers
120-2649,18,142,135425.55,2.6015709642470206,3.4725848563968666,3.262032085561497,3.112062635401794,High Value Customers
120-2657,275,1,4428.96,0.48754062838569895,0.0,0.5551311433664374,0.34755725725071207,Lost Customers
120-2661,9,15,46496.13,3.1595341278439872,1.3929503916449086,2.0677361853832443,2.20674023495738,Medium Value Customers
120-2667,44,52,50358.29,1.9176598049837488,2.484334203655352,2.1594092182327476,2.1871344089572826,Medium Value Customers
120-2671,36,30,23554.8,2.0734019501625136,1.9438642297650128,1.4871403106697225,1.834802163532416,Low Value Customers
120-2672,7,77,91532.86,3.3816359696641385,2.83289817232376,2.7629233511586455,2.992485831048848,Medium Value Customers
120-2680,7,352,255488.24,3.3816359696641385,4.348563968668407,3.982683982683983,3.9042946403388425,High Value Customers
120-2683,182,11,12449.93,0.9019501625135429,1.1540469973890337,1.0287751464222052,1.0282574354415939,Low Value Customers
120-2684,1,617,236466.53,4.4555796316359695,4.724543080939948,3.8757321110262284,4.351951607867382,Top Customers
120-2693,1,738,660070.57,4.4555796316359695,4.844647519582245,4.73134708428826,4.677191411835492,Top Customers
120-2698,28,4,29686.519999999997,2.2914409534127844,0.54177545691906,1.6730328495034377,1.5020830866117607,Low Value Customers
120-2699,8,75,40691.53,3.2516251354279526,2.8093994778067883,1.9480519480519483,2.669692187095563,Medium Value Customers
120-2701,2,232,781986.36,4.0885698808234014,3.9699738903394253,4.820473644003056,4.2930058050552935,Top Customers
120-2702,4,54,49745.39,3.698537378114843,2.502610966057441,2.1441303794244972,2.78175957453226,Medium Value Customers
120-2718,0,123,225298.38,5.0,3.309399477806788,3.817163228927935,4.042187568911574,Top Customers
120-3013,0,134,134705.38,5.0,3.402088772845953,3.2543926661573717,3.8854938130011076,High Value Customers
120-3016,196,10,9679.2,0.8342361863488623,1.1031331592689295,0.9039979628214924,0.9471224361464281,Lost Customers
120-3025,0,578,519584.37,5.0,4.677545691906005,4.601476954418131,4.759674215441379,Top Customers
120-3027,5,596,235957.56,3.636240520043337,4.706266318537859,3.870639164756812,4.071048667779336,Top Customers
120-3028,1,294,309888.05,4.4555796316359695,4.1945169712793735,4.138018843901197,4.2627051489388466,Top Customers
120-3032,1,1032,718734.23,4.4555796316359695,5.0,4.769544181308888,4.741707937648286,Top Customers
120-3034,0,730,555611.07,5.0,4.830287206266319,4.642220524573466,4.824169243613261,Top Customers
120-3038,0,686,934235.99,5.0,4.784595300261096,5.0,4.928198433420365,Top Customers
120-3039,0,3262,1253495.83,5.0,5.0,5.0,5.0,Top Customers
120-3045,6,137,97166.62,3.5387323943661975,3.4177545691906004,2.8393175451998984,3.265268169585565,High Value Customers
120-3047,0,1953,2201900.48,5.0,5.0,5.0,5.0,Top Customers
120-3052,1,1070,576284.96,4.4555796316359695,5.0,4.665138782785842,4.706906138140604,Top Customers
120-3053,64,14,9778.61,1.6535752979414948,1.342036553524804,0.9090909090909093,1.3015675868524026,Low Value Customers
120-3054,1,168,116264.28,4.4555796316359695,3.64621409921671,3.0608607079195314,3.72088481292407,High Value Customers
120-3055,0,837,654458.06,5.0,5.0,4.726254138018844,4.9087513793396145,Top Customers
120-3057,65,109,94661.75,1.6413867822318526,3.169712793733681,2.808759867583397,2.5399531478496433,Medium Value Customers
120-3063,0,1090,715570.33,5.0,5.0,4.766997708174178,4.922332569391392,Top Customers
120-3064,0,422,371866.78,5.0,4.476501305483029,4.316271963330787,4.597591089604605,Top Customers
120-3067,52,125,127102.56,1.7984832069339114,3.3394255874673626,3.177998472116119,2.771969088839131,Medium Value Customers
120-3072,120,17,9130.24,1.2364572047670639,1.516971279373368,0.8505220269926153,1.2013168370443488,Low Value Customers
120-3074,11,266,119465.19,3.0010834236186352,4.101827676240209,3.0990578049401583,3.4006563015996676,High Value Customers
120-3075,155,14,18919.879999999997,1.0455037919826653,1.342036553524804,1.3496307613954674,1.2457237023009788,Low Value Customers
120-3081,9,38,58416.770000000004,3.1595341278439872,2.174934725848564,2.2943722943722946,2.5429470493549484,Medium Value Customers
120-3082,399,1,828.54,0.0,0.0,0.1094983447924625,0.03649944826415416,Lost Customers
120-3500,0,20015,16869850.87,5.0,5.0,5.0,5.0,Top Customers
120-4001,13,76,57365.98,2.9130552546045503,2.817232375979112,2.26890756302521,2.666398397869624,Medium Value Customers
120-4004,2,769,323014.85,4.0885698808234014,4.864229765013055,4.183855360325949,4.378885002054135,Top Customers
120-4009,27,131,107125.8,2.3266522210184184,3.391644908616188,2.956455309396486,2.891584146343697,Medium Value Customers
120-4010,76,117,226590.45,1.5858613217768147,3.258485639686684,3.8248026483320605,2.8897165365985193,Medium Value Customers
120-4011,417,1,1522.31,0.0,0.0,0.18589253883371534,0.06196417961123844,Lost Customers
120-4018,0,920,1622073.5,5.0,5.0,5.0,5.0,Top Customers
120-4050,12,181,173109.22,2.9672264355362947,3.7310704960835506,3.5472370766488415,3.4151780027562286,High Value Customers
120-4053,5,124,139968.09,3.636240520043337,3.322454308093995,3.2925897631779986,3.4170948637717764,High Value Customers
120-4065,83,125,122488.04,1.5316901408450705,3.3394255874673626,3.121976063152534,2.6643639304883218,Medium Value Customers
120-4069,0,958,1066297.3,5.0,5.0,5.0,5.0,Top Customers
120-4071,2,451,456093.53,4.0885698808234014,4.514360313315927,4.471606824548002,4.3581790062291095,Top Customers
120-4073,2,127,230970.16,4.0885698808234014,3.364229765013055,3.847720906544436,3.766840184126964,High Value Customers
120-4074,42,10,18244.38,1.9637053087757315,1.1031331592689295,1.3088871912401325,1.4585752197615978,Low Value Customers
120-4075,197,6,10056.61,0.8274647887323945,0.7832898172323759,0.9243697478991598,0.8450414512879767,Lost Customers
120-4076,0,698,1181745.63,5.0,4.800261096605744,5.0,4.933420365535248,Top Customers
120-4077,1,693,1321397.82,4.4555796316359695,4.793733681462141,5.0,4.749771104366037,Top Customers
120-4081,6,251,208417.68,3.5387323943661975,4.049608355091384,3.748408454290807,3.7789164012494627,High Value Customers
120-4091,1,116,174652.76,4.4555796316359695,3.2493472584856398,3.5548764960529664,3.753267795391525,High Value Customers
120-4106,0,614,624147.12,5.0,4.721932114882506,4.708428826075885,4.810120313652797,Top Customers
120-4112,0,234,243584.99,5.0,3.983028720626632,3.9215686274509807,4.301532449359204,Top Customers
120-4115,38,37,103615.0,2.026002166847237,2.1475195822454305,2.908072319837026,2.360531356309898,Medium Value Customers
120-4127,1,166,180406.0,4.4555796316359695,3.6331592689295036,3.5956200662083013,3.8947863222579246,High Value Customers
120-4133,0,211,367988.92,5.0,3.878590078328982,4.306086070791953,4.394892049706978,Top Customers
120-4134,247,9,15597.16,0.6026543878656556,1.0300261096605743,1.1841100076394195,0.9389301683885498,Lost Customers
120-4140,8,241,145343.27,3.2516251354279526,4.015665796344647,3.3384262796027504,3.53523907045845,High Value Customers
120-4142,7,80,89823.37,3.3816359696641385,2.8968668407310703,2.742551566080978,3.0070181254920625,High Value Customers
120-4186,1,660,755502.9,4.4555796316359695,4.7558746736292425,4.802648332060096,4.6713675457751025,Top Customers
120-4501,1,365,368301.92,4.4555796316359695,4.382506527415144,4.308632543926662,4.3822395676592585,Top Customers
120-4504,0,585,785411.77,5.0,4.699738903394256,4.823020117137764,4.840919673510673,Top Customers
120-4516,151,46,72882.11,1.0780065005417119,2.366840731070496,2.5337407690348868,1.9928626668823648,Low Value Customers
120-4522,4,328,359737.08,3.698537378114843,4.288511749347259,4.2882607588489945,4.091769962103699,Top Customers
120-4527,34,24,57191.27,2.1180931744312024,1.79242819843342,2.2612681436210846,2.0572631721619024,Medium Value Customers
120-4529,374,26,70249.4,0.0,1.8394255874673626,2.4980901451489688,1.445838577538777,Low Value Customers
120-4538,122,476,218827.8,1.2269772481040087,4.554830287206267,3.7942449707155594,3.1920175020086115,High Value Customers
120-4544,0,366,124477.51,5.0,4.385117493472585,3.1448943213649097,4.176670604945832,Top Customers
120-4555,0,232,82440.25,5.0,3.9699738903394253,2.635599694423224,3.868524528254216,High Value Customers
120-4556,6,1138,474357.79,3.5387323943661975,5.0,4.519989814107461,4.3529074028245525,Top Customers
120-4558,24,224,254028.56,2.3848862405200433,3.9203655352480418,3.980137509549274,3.428463095105786,High Value Customers
120-4560,422,1,1116.59,0.0,0.0,0.14514896867838045,0.048382989559460146,Lost Customers
120-4564,1,115,484487.81,4.4555796316359695,3.2389033942558747,4.540361599185129,4.078281541692324,Top Customers
120-4567,73,9,27114.78,1.5966955579631634,1.0300261096605743,1.601731601731602,1.4094844231184465,Low Value Customers
120-4572,7,66,75586.08,3.3816359696641385,2.656657963446475,2.5719378660555132,2.8700772663887086,Medium Value Customers
120-4605,308,1,16800.0,0.3236728060671724,0.0,1.2426788897377135,0.522117231934962,Lost Customers
120-4613,212,23,18469.5,0.7434994582881908,1.7597911227154046,1.3267125031830915,1.2766676947288955,Low Value Customers
120-4616,21,66,56001.51,2.5257313109425787,2.656657963446475,2.2459893048128343,2.4761261930672958,Medium Value Customers
120-4620,4,148,76690.63,3.698537378114843,3.5182767624020883,2.5795772854596386,3.2654638086588568,High Value Customers
120-4637,6,26,64390.17,3.5387323943661975,1.8394255874673626,2.3936847466259232,2.5906142428198278,Medium Value Customers
120-4649,30,12,46716.09,2.2034127843987,1.2180156657963446,2.0728291316526612,1.831419193949235,Low Value Customers
120-4650,255,2,214.61,0.5836944745395449,0.2245430809399477,0.022918258212376086,0.27705193789728955,Lost Customers
120-4652,0,1010,721204.99,5.0,5.0,4.772090654443596,4.924030218147864,Top Customers
120-4658,422,1,8359.23,0.0,0.0,0.7919531448943216,0.2639843816314405,Lost Customers
120-4661,25,29,39185.28,2.355092091007584,1.9138381201044385,1.9124013241660303,2.060443845092684,Medium Value Customers
120-4674,5,853,1364641.32,3.636240520043337,5.0,5.0,4.545413506681112,Top Customers
120-4675,19,77,262204.41000000003,2.5799024918743227,2.83289817232376,4.015788133435192,3.142862932544425,High Value Customers
120-4687,111,23,28817.379999999997,1.301462621885157,1.7597911227154046,1.6526610644257702,1.5713049363421105,Low Value Customers
120-4688,20,163,205851.14,2.559588299024919,3.614882506527415,3.730583142347848,3.3016846493000602,High Value Customers
120-4689,7,37,19235.33,3.3816359696641385,2.1475195822454305,1.3674560733384264,2.2988705417493316,Medium Value Customers
120-4690,0,294,176442.8,5.0,4.1945169712793735,3.5752482811306336,4.256588417470002,Top Customers
120-4728,206,3,1394.46,0.7732936078006503,0.3955613577023496,0.17570664629488178,0.44818720393262723,Lost Customers
120-4744,302,26,20316.239999999998,0.35075839653304436,1.8394255874673626,1.4005602240896358,1.196914736030014,Low Value Customers
120-4748,56,17,52821.58,1.7483748645720478,1.516971279373368,2.189966895849249,1.818437679931555,Low Value Customers
120-4768,270,41,58589.99,0.5200433369447456,2.2624020887728458,2.2969187675070026,1.6931213977415314,Low Value Customers
120-4769,5,124,97339.67,3.636240520043337,3.322454308093995,2.844410491469315,3.2677017732022153,High Value Customers
120-4775,2,1814,1091073.82,4.0885698808234014,5.0,5.0,4.696189960274467,Top Customers
120-4778,133,18,10327.05,1.1836403033586134,1.5535248041775456,0.9421950598421186,1.2264533891260925,Low Value Customers
120-4780,122,81,78997.7,1.2269772481040087,2.906005221932115,2.6024955436720143,2.2451593379027126,Medium Value Customers
120-4808,0,167,347059.49,5.0,3.6396866840731072,4.250063661828368,4.296583448633824,Top Customers
120-4812,66,17,20819.98,1.6278439869989163,1.516971279373368,1.413292589763178,1.5193692853784873,Low Value Customers
120-4815,17,104,86748.59,2.6476164680390033,3.127937336814621,2.694168576521518,2.823240793791714,Medium Value Customers
120-4821,11,198,117016.56999999999,3.0010834236186352,3.8198433420365534,3.071046600458365,3.297324455371185,High Value Customers
120-4822,52,4,13348.55,1.7984832069339114,0.54177545691906,1.0720651897122486,1.1374412845217399,Low Value Customers
120-4825,0,111,323433.16000000003,5.0,3.1866840731070494,4.186401833460657,4.124361968855902,Top Customers
120-4827,2,201,396465.05,4.0885698808234014,3.828981723237598,4.354469060351414,4.0906735548041375,Top Customers
120-4838,115,6,1815.41,1.2527085590465872,0.7832898172323759,0.24446142093200937,0.7601532657369907,Lost Customers
120-4841,1,37,67208.87,4.4555796316359695,2.1475195822454305,2.457346574993634,3.020148596291678,High Value Customers
120-4846,0,457,248433.89,5.0,4.528720626631854,3.9444868856633564,4.491069170765069,Top Customers
120-4848,422,1,461.09,0.0,0.0,0.05092946269416879,0.016976487564722927,Lost Customers
120-4849,1,521,474219.81,4.4555796316359695,4.6266318537859,4.517443340972753,4.533218275464874,Top Customers
120-4852,1,181,199770.69,4.4555796316359695,3.7310704960835506,3.6949325184619304,3.96052754872715,High Value Customers
120-4856,280,4,7115.1900000000005,0.4685807150595882,0.54177545691906,0.7257448433919023,0.5787003384568501,Lost Customers
120-4859,37,1208,2608586.92,2.0476706392199353,5.0,5.0,4.015890213073311,Top Customers
120-4868,146,39,54281.34,1.1145720476706393,2.198433420365535,2.2103386809269163,1.8411147163210302,Low Value Customers
120-4875,0,264,229251.32,5.0,4.092689295039165,3.8349885408708935,4.309225945303353,Top Customers
120-4876,8,115,203115.55,3.2516251354279526,3.2389033942558747,3.720397249809015,3.403641926497614,High Value Customers
120-4883,20,61,55805.59,2.559588299024919,2.601827676240209,2.243442831678126,2.4682862689810845,Medium Value Customers
120-4884,104,11,877533.78,1.3610509209100758,1.1540469973890337,5.0,2.5050326394330362,Medium Value Customers
120-4885,49,272,144143.0,1.8567172264355363,4.1266318537859,3.3282403870639166,3.1038631557617844,High Value Customers
120-4886,0,1172,1501737.05,5.0,5.0,5.0,5.0,Top Customers
120-4887,62,36,62043.3,1.6765980498374866,2.1096605744125325,2.345301757066463,2.043853460438827,Medium Value Customers
120-4896,2,659,578790.37,4.0885698808234014,4.751958224543081,4.670231729055259,4.503586611473914,Top Customers
120-4901,0,59,88318.56999999999,5.0,2.5757180156657964,2.7170868347338937,3.4309349501332296,High Value Customers
120-4908,48,107,41322.16,1.878385698808234,3.1514360313315923,1.9607843137254903,2.330202014621772,Medium Value Customers
120-4929,202,9,6986.83,0.8057963163596966,1.0300261096605743,0.7130124777183601,0.8496116345795436,Lost Customers
120-4945,73,93,30109.8,1.5966955579631634,3.0469973890339426,1.680672268907563,2.10812173863489,Medium Value Customers
120-4959,347,4,1720.94,0.21397616468039016,0.54177545691906,0.22154316271963329,0.32576492810636115,Lost Customers
120-4962,5,398,246992.68,3.636240520043337,4.434725848563969,3.9343009931245225,4.001755787243942,Top Customers
120-4966,23,50,26767.29,2.437703141928494,2.4412532637075715,1.586452762923351,2.1551363895198055,Medium Value Customers
120-4972,0,1854,11186362.0,5.0,5.0,5.0,5.0,Top Customers
120-4981,0,971,506485.12,5.0,5.0,4.576012223071047,4.858670741023682,Top Customers
120-4984,24,12,73154.23,2.3848862405200433,1.2180156657963446,2.5388337153043037,2.047245207206897,Medium Value Customers
120-4988,400,2,1126.83,0.0,0.2245430809399477,0.14769544181308908,0.12407950758434558,Lost Customers
120-4990,36,330,186544.7,2.0734019501625136,4.29242819843342,3.621084797555386,3.328971648717106,High Value Customers
120-5012,1,3,9333.04,4.4555796316359695,0.3955613577023496,0.8708938120702827,1.9073449338028672,Low Value Customers
120-5031,49,48,40718.19,1.8567172264355363,2.39556135770235,1.9505984211866565,2.067625668441514,Medium Value Customers
